tweet_id,retweet_count,favorite_count
729838605770891264,337,1575
729823566028484608,1112,3588
729463711119904772,2075,5239
729113531270991872,287,1708
728986383096946689,731,2842
728760639972315136,1531,4214
728751179681943552,610,2486
728653952833728512,940,3011
728409960103686147,1813,4430
728387165835677696,871,3358
728046963732717569,1074,3865
728035342121635841,1494,4092
728015554473250816,984,3717
727685679342333952,569,2681
727644517743104000,1582,5312
727524757080539137,1071,4033
727314416056803329,667,3015
727286334147182592,740,2770
727175381690781696,1233,3530
727155742655025152,1191,3276
726935089318363137,2186,6185
726887082820554753,1357,3487
726828223124897792,908,3240
726224900189511680,1036,4003
725842289046749185,2396,6418
725786712245440512,1232,3783
725729321944506368,1595,4712
725458796924002305,553,1287
724983749226668032,1157,3383
724771698126512129,563,2118
724405726123311104,1500,4794
724049859469295616,1605,3897
724046343203856385,510,2422
724004602748780546,1382,3782
723912936180330496,1115,3523
723688335806480385,2624,6938
723673163800948736,810,2749
723179728551723008,1676,4783
722974582966214656,1420,3716
722613351520608256,1482,4500
721503162398597120,1631,4160
721001180231503872,548,2307
720785406564900865,691,2805
720775346191278080,560,2228
720415127506415616,1345,3730
720389942216527872,2245,5770
720340705894408192,864,2582
720059472081784833,1012,3484
720043174954147842,1805,4491
719991154352222208,1581,4410
719704490224398336,1284,4097
719551379208073216,1700,4581
719367763014393856,683,2559
719339463458033665,1112,4023
719332531645071360,845,3130
718971898235854848,973,3149
718939241951195136,1570,4721
718631497683582976,7160,17045
718613305783398402,424,2207
718540630683709445,916,2213
718460005985447936,472,2445
718454725339934721,1364,4441
718246886998687744,444,1725
718234618122661888,907,3491
717841801130979328,540,2235
717790033953034240,979,2593
717537687239008257,1646,5213
717428917016076293,403,1452
717421804990701568,752,2830
717047459982213120,1727,5686
717009362452090881,865,2934
716802964044845056,1040,3897
716791146589110272,1449,7605
716730379797970944,394,1118
716447146686459905,5254,11803
716439118184652801,188,2154
716285507865542656,958,2516
716080869887381504,1693,6133
715928423106027520,786,2886
715758151270801409,1279,3360
715733265223708672,1514,4200
715704790270025728,508,2520
715696743237730304,1156,3539
715680795826982913,1434,3908
715360349751484417,1403,4958
715342466308784130,618,2755
715220193576927233,581,2176
715200624753819648,1671,4667
715009755312439296,1095,3761
714982300363173890,925,3373
714962719905021952,3808,6618
714957620017307648,1271,3743
714631576617938945,886,2964
714606013974974464,821,3290
714485234495041536,1002,2418
714258258790387713,666,2767
714251586676113411,755,2976
714214115368108032,795,2082
714141408463036416,1271,3934
713919462244790272,717,2997
713909862279876608,480,1721
713900603437621249,651,2571
713761197720473600,1226,4393
713411074226274305,1175,4034
713177543487135744,2573,6542
713175907180089344,1322,4018
712809025985978368,6026,17288
712717840512598017,4478,11148
712668654853337088,1097,3768
712438159032893441,1404,4822
712309440758808576,24,220
712097430750289920,925,3400
712092745624633345,805,2654
712085617388212225,432,2968
712065007010385924,564,2045
711998809858043904,120,0
711968124745228288,2076,7290
711743778164514816,902,2566
711732680602345472,3659,7960
711694788429553666,16492,29822
711652651650457602,817,3486
711363825979756544,1011,3271
711306686208872448,672,3001
711008018775851008,555,2699
710997087345876993,1254,4135
710844581445812225,603,2315
710833117892898816,471,2431
710658690886586372,512,2095
710609963652087808,2142,4369
710588934686908417,1683,4116
710296729921429505,664,2162
710283270106132480,475,1956
710272297844797440,1132,4084
710269109699739648,1007,2162
710153181850935296,805,2647
710140971284037632,798,2483
710117014656950272,1775,4955
709918798883774466,986,3161
709901256215666688,92,601
709852847387627521,1079,3180
709566166965075968,1063,3205
709556954897764353,971,2964
709519240576036864,218,1359
709449600415961088,516,1985
709409458133323776,613,2393
709225125749587968,518,2165
709207347839836162,5148,11263
709198395643068416,587,2234
709179584944730112,602,1821
709158332880297985,362,1843
709042156699303936,1469,4243
708853462201716736,590,1649
708845821941387268,798,2707
708834316713893888,447,1513
708810915978854401,6210,14977
708738143638450176,733,2497
708711088997666817,636,2301
708479650088034305,616,2302
708469915515297792,726,2786
708400866336894977,8979,14470
708356463048204288,1187,3246
708349470027751425,672,2154
708149363256774660,1401,3920
708130923141795840,777,3050
708119489313951744,887,2436
708109389455101952,497,1773
708026248782585858,1735,4014
707995814724026368,1004,2809
707983188426153984,2,43
707969809498152960,864,2450
707776935007539200,866,2963
707741517457260545,550,2255
707738799544082433,2186,3673
707693576495472641,912,3071
707629649552134146,779,2329
707610948723478529,5664,15367
707420581654872064,625,2033
707411934438625280,540,2087
707387676719185920,1138,3158
707377100785885184,970,2963
707315916783140866,574,2253
707297311098011648,706,2534
707059547140169728,617,2365
707038192327901184,709,1981
707021089608753152,1215,3661
707014260413456384,537,2071
706904523814649856,7075,13247
706901761596989440,519,1858
706681918348251136,886,2980
706644897839910912,976,2312
706593038911545345,574,1952
706538006853918722,1281,3141
706516534877929472,926,2841
706346369204748288,837,3110
706310011488698368,7069,19239
706291001778950144,431,1538
706265994973601792,841,2468
706169069255446529,1993,3547
706166467411222528,1436,4654
706153300320784384,341,1336
705975130514706432,655,2816
705970349788291072,790,2876
705898680587526145,492,2147
705786532653883392,463,1774
705591895322394625,1013,2850
705475953783398401,816,2681
705442520700944385,1447,4007
705428427625635840,1507,3447
705239209544720384,674,2715
705223444686888960,710,2344
705102439679201280,471,1936
705066031337840642,554,1979
704871453724954624,1008,3928
704859558691414016,473,2030
704847917308362754,1352,4630
704819833553219584,889,2406
704761120771465216,2605,6026
704499785726889984,891,2606
704491224099647488,70,677
704480331685040129,972,3088
704364645503647744,3201,7223
704347321748819968,310,1418
704134088924532736,408,1365
704113298707505153,517,1679
704054845121142784,837,2655
703774238772166656,400,1676
703769065844768768,1011,2956
703631701117943808,592,2329
703611486317502464,1366,3486
703425003149250560,1211,3438
703407252292673536,622,2223
703382836347330562,1020,3170
703356393781329922,343,1737
703268521220972544,492,1801
703079050210877440,2777,6711
703041949650034688,11213,23954
702932127499816960,646,2325
702899151802126337,408,1462
702684942141153280,960,2930
702671118226825216,503,1979
702598099714314240,3110,11123
702539513671897089,861,2598
702332542343577600,1376,2888
702321140488925184,946,2985
702276748847800320,692,2247
702217446468493312,1211,4308
701981390485725185,883,3101
701952816642965504,923,3475
701889187134500865,1248,3194
701805642395348998,1497,3077
701601587219795968,415,1899
701570477911896070,833,2536
701545186879471618,547,2417
701214700881756160,4599,11090
700890391244103680,507,2002
700864154249383937,554,2362
700847567345688576,448,2237
700796979434098688,853,2212
700747788515020802,8370,20676
700518061187723268,717,2350
700505138482569216,518,2070
700462010979500032,1615,3735
700167517596164096,646,2387
700151421916807169,602,2020
700143752053182464,2416,6796
700062718104104960,604,2410
700029284593901568,524,1880
700002074055016451,1196,2982
699801817392291840,843,2728
699788877217865730,466,2024
699779630832685056,1099,2466
699775878809702401,535,1778
699691744225525762,4118,9316
699446877801091073,2372,5407
699434518667751424,463,1996
699423671849451520,286,1233
699413908797464576,566,1895
699370870310113280,387,1717
699323444782047232,782,2856
699088579889332224,553,2044
699079609774645248,568,2220
699072405256409088,1072,2669
699060279947165696,1605,3382
699036661657767936,1083,2373
698989035503689728,869,3031
698953797952008193,816,2435
698907974262222848,549,2307
698710712454139905,611,2231
698703483621523456,332,1293
698635131305795584,307,1172
698549713696649216,555,2117
698355670425473025,393,1676
698342080612007937,864,2046
698262614669991936,1780,4328
698195409219559425,5405,15274
698178924120031232,671,2552
697995514407682048,301,1390
697990423684476929,1166,2976
697943111201378304,603,2163
697881462549430272,1046,2741
697630435728322560,494,1576
697616773278015490,916,2860
697596423848730625,1127,2727
697575480820686848,450,1859
697516214579523584,981,1845
697482927769255936,596,2206
697463031882764288,1258,3118
697270446429966336,1703,4292
697259378236399616,892,2986
697255105972801536,1048,2808
697242256848379904,614,2292
696900204696625153,930,2869
696894894812565505,613,2135
696886256886657024,1615,4391
696877980375769088,635,2220
696754882863349760,327,1350
696744641916489729,827,1863
696713835009417216,582,2147
696518437233913856,1555,3577
696490539101908992,126,1116
696488710901260288,921,2280
696405997980676096,1043,2888
696100768806522880,580,1749
695816827381944320,1044,2716
695794761660297217,699,2873
695767669421768709,661,1686
695629776980148225,1880,4139
695446424020918272,1638,4044
695409464418041856,3215,7848
695314793360662529,1286,3292
695095422348574720,542,2421
695074328191332352,982,2574
695064344191721472,527,1458
695051054296211456,713,2393
694925794720792577,812,2450
694905863685980160,828,2494
694669722378485760,12962,32444
694356675654983680,250,1367
694352839993344000,538,1852
694342028726001664,430,1440
694329668942569472,448,1792
694206574471057408,1839,3761
694183373896572928,838,2668
694001791655137281,920,3084
693993230313091072,357,1709
693942351086120961,327,1595
693647888581312512,516,2424
693644216740769793,115,1235
693642232151285760,375,2308
693629975228977152,718,2234
693622659251335168,333,1404
693590843962331137,1771,4569
693582294167244802,221,1498
693486665285931008,561,1610
693280720173801472,1115,3049
693267061318012928,729,2169
693262851218264065,447,2019
693231807727280129,665,2614
693155686491000832,2873,7161
693109034023534592,548,1544
693095443459342336,401,1669
692919143163629568,692,2456
692905862751522816,782,2210
692901601640583168,533,1591
692894228850999298,712,2049
692828166163931137,791,2618
692752401762250755,3275,6177
692568918515392513,1385,3969
692535307825213440,1224,2860
692530551048294401,365,1662
692423280028966913,195,1353
692417313023332352,3111,8524
692187005137076224,741,2300
692158366030913536,715,1942
692142790915014657,352,1486
692041934689402880,1124,3077
692017291282812928,866,2633
691820333922455552,1473,3570
691793053716221953,3794,7368
691756958957883396,878,2569
691675652215414786,457,1773
691483041324204033,497,2157
691459709405118465,1011,3675
691444869282295808,744,2396
691416866452082688,6840,17562
691321916024623104,593,2336
691096613310316544,789,2708
691090071332753408,303,1577
690989312272396288,2594,5355
690959652130045952,1103,3254
690938899477221376,1731,3725
690932576555528194,891,2991
690735892932222976,1137,3443
690728923253055490,461,1959
690690673629138944,741,2114
690649993829576704,244,1186
690607260360429569,14,277
690597161306841088,542,1756
690400367696297985,406,1723
690374419777196032,755,2926
690360449368465409,783,2406
690348396616552449,459,1346
690248561355657216,368,1513
690021994562220032,913,2542
690015576308211712,655,2256
690005060500217858,1530,3326
689999384604450816,327,1281
689993469801164801,402,1332
689977555533848577,404,1245
689905486972461056,614,2234
689877686181715968,1030,2767
689835978131935233,684,1986
689661964914655233,846,2955
689659372465688576,3447,9369
689623661272240129,574,2009
689599056876867584,4983,10587
689557536375177216,401,1873
689517482558820352,1286,3086
689289219123089408,840,2046
689283819090870273,993,2973
689280876073582592,637,1795
689275259254616065,221,1037
689255633275777024,964,2310
689154315265683456,893,2814
689143371370250240,454,1842
688916208532455424,768,2458
688908934925697024,705,1920
688898160958271489,707,1889
688894073864884227,616,2032
688828561667567616,320,1260
688804835492233216,167,876
688789766343622656,602,2027
688547210804498433,621,2350
688519176466644993,653,2118
688385280030670848,4048,8396
688211956440801280,743,2045
688179443353796608,525,1946
688116655151435777,692,2574
688064179421470721,320,1564
687841446767013888,2225,4936
687826841265172480,1001,2487
687818504314159109,855,2255
687807801670897665,650,2159
687732144991551489,590,1599
687704180304273409,761,2209
687664829264453632,466,1778
687494652870668288,524,1736
687480748861947905,218,1454
687476254459715584,477,1792
687460506001633280,490,1866
687399393394311168,548,1717
687317306314240000,8274,18358
687312378585812992,1716,3959
687127927494963200,2031,4899
687124485711986689,458,1990
687109925361856513,2217,5292
687102708889812993,866,2134
687096057537363968,549,2048
686947101016735744,2886,7869
686760001961103360,1249,3192
686749460672679938,1308,3153
686730991906516992,1083,3752
686683045143953408,727,2567
686618349602762752,1229,3360
686606069955735556,488,1721
686394059078897668,629,1566
686386521809772549,786,2963
686377065986265092,510,2018
686358356425093120,591,1960
686286779679375361,1513,3658
686050296934563840,661,2042
686035780142297088,102,1047
686034024800862208,1026,2802
686007916130873345,360,2244
686003207160610816,560,1652
685973236358713344,472,1900
685943807276412928,530,1477
685906723014619143,2575,6805
685681090388975616,110,1858
685667379192414208,507,2154
685663452032069632,1322,2927
685641971164143616,693,2663
685547936038666240,13987,29914
685532292383666176,1040,2764
685325112850124800,3555,8532
685321586178670592,576,2404
685315239903100929,938,2985
685307451701334016,393,1893
685268753634967552,1065,2784
685198997565345792,588,2099
685169283572338688,1266,3721
684969860808454144,325,2182
684959798585110529,2792,6192
684940049151070208,936,2919
684926975086034944,416,3154
684914660081053696,1309,3176
684902183876321280,462,1678
684880619965411328,722,1894
684830982659280897,19500,31846
684800227459624960,898,2477
684594889858887680,3148,8060
684588130326986752,1266,3759
684567543613382656,1091,2721
684538444857667585,846,2393
684481074559381504,1065,3512
684460069371654144,499,1788
684241637099323392,2915,7384
684225744407494656,183,1119
684222868335505415,1229,3456
684200372118904832,939,1945
684195085588783105,452,1735
684188786104872960,1039,3163
684177701129875456,589,1833
684147889187209216,1354,2689
684122891630342144,423,1829
684097758874210310,1288,3722
683857920510050305,1010,3461
683852578183077888,314,1765
683849932751646720,847,2371
683834909291606017,1014,2369
683828599284170753,964,2545
683773439333797890,1212,3016
683742671509258241,2980,5885
683515932363329536,2589,6719
683498322573824003,870,2884
683481228088049664,900,2411
683462770029932544,617,2199
683449695444799489,1448,3523
683391852557561860,2162,6924
683357973142474752,818,2631
683142553609318400,926,2609
683111407806746624,812,3087
683098815881154561,587,1967
683078886620553216,515,1820
683030066213818368,662,1965
682962037429899265,14734,33245
682808988178739200,153,1602
682788441537560576,1012,2249
682750546109968385,394,1375
682697186228989953,332,1187
682662431982772225,979,2761
682638830361513985,532,1880
682429480204398592,1035,3120
682406705142087680,1576,6846
682393905736888321,589,2032
682389078323662849,421,1513
682303737705140231,879,2784
682259524040966145,1071,3730
682242692827447297,1031,2916
682088079302213632,8792,16500
682059653698686977,1520,4472
682047327939461121,841,2898
682032003584274432,1775,5954
682003177596559360,1355,2809
681981167097122816,912,2557
681891461017812993,741,2231
681694085539872773,3660,11621
681679526984871937,396,1603
681654059175129088,813,2381
681610798867845120,415,1704
681579835668455424,1170,3200
681523177663676416,5153,12972
681340665377193984,245,1495
681339448655802368,3667,8436
681320187870711809,666,2372
681302363064414209,1607,3539
681297372102656000,846,2917
681281657291280384,987,2918
681261549936340994,235,1306
681242418453299201,466,1341
681231109724700672,433,2202
681193455364796417,1323,3352
680970795137544192,578,2179
680959110691590145,1802,4154
680940246314430465,930,2874
680934982542561280,391,1881
680913438424612864,560,2174
680889648562991104,321,1577
680836378243002368,1174,3133
680805554198020098,603,1931
680801747103793152,736,2158
680798457301471234,933,2567
680609293079592961,621,2377
680583894916304897,1181,3247
680497766108381184,1715,3818
680494726643068929,434,1550
680473011644985345,662,2312
680440374763077632,434,1301
680221482581123072,259,1329
680206703334408192,1028,2546
680191257256136705,437,1949
680176173301628928,1382,3490
680161097740095489,661,2098
680145970311643136,1542,3262
680130881361686529,847,2084
680115823365742593,817,2465
680100725817409536,1234,3255
680085611152338944,8064,11580
680070545539371008,770,2347
679877062409191424,572,1753
679872969355714560,591,1979
679862121895714818,549,2202
679854723806179328,1091,2572
679844490799091713,680,2152
679828447187857408,12437,32633
679777920601223168,987,2814
679736210798047232,712,1889
679729593985699840,739,1962
679722016581222400,422,1517
679530280114372609,1862,4301
679527802031484928,645,2382
679511351870550016,1131,3017
679503373272485890,1320,2865
679475951516934144,572,1889
679462823135686656,16822,28959
679405845277462528,1060,2125
679158373988876288,7166,19133
679148763231985668,915,2510
679132435750195208,1028,2650
679111216690831360,2288,5335
679062614270468097,7128,15256
679047485189439488,584,2033
679001094530465792,1083,2556
678991772295516161,1007,2035
678969228704284672,407,1480
678800283649069056,811,2318
678798276842360832,1017,3116
678774928607469569,810,2525
678767140346941444,1213,3176
678764513869611008,412,1463
678755239630127104,2901,6404
678740035362037760,1471,3335
678708137298427904,2167,5040
678675843183484930,1304,2558
678643457146150913,359,1837
678446151570427904,1359,3607
678424312106393600,2250,4915
678410210315247616,1598,3770
678399652199309312,28338,72430
678396796259975168,372,1430
678389028614488064,378,1683
678380236862578688,816,2200
678341075375947776,470,1546
678334497360859136,222,1161
678278586130948096,5448,10270
678255464182861824,327,1428
678023323247357953,339,1718
678021115718029313,5564,12154
677961670166224897,1509,3089
677918531514703872,361,1199
677895101218201600,1820,4325
677716515794329600,865,2738
677700003327029250,1276,3064
677698403548192770,284,1097
677687604918272002,744,2223
677673981332312066,1332,2988
677662372920729601,836,1747
677644091929329666,723,1682
677573743309385728,591,1911
677565715327688705,406,1172
677557565589463040,1004,2187
677547928504967168,3263,6212
677530072887205888,201,952
677335745548390400,1536,2710
677334615166730240,248,1205
677331501395156992,205,975
677328882937298944,1327,3274
677314812125323265,466,1471
677301033169788928,352,1094
677269281705472000,632,1766
677228873407442944,1446,3164
677187300187611136,802,2448
676975532580409345,942,2489
676957860086095872,718,1995
676949632774234114,347,1162
676948236477857792,767,1929
676946864479084545,325,1548
676942428000112642,663,1844
676936541936185344,4394,11413
676916996760600576,1603,2654
676897532954456065,645,2014
676864501615042560,618,1856
676821958043033607,13632,20375
676819651066732545,596,1630
676811746707918848,375,1286
676776431406465024,1788,4457
676617503762681856,849,2578
676613908052996102,173,964
676606785097199616,385,1693
676603393314578432,336,1020
676593408224403456,1865,4068
676590572941893632,109,820
676588346097852417,690,2044
676582956622721024,251,1050
676575501977128964,981,2292
676533798876651520,486,1674
676496375194980353,466,1347
676470639084101634,4135,10409
676440007570247681,583,1540
676430933382295552,302,1239
676263575653122048,481,1859
676237365392908289,247,1070
676219687039057920,27484,69677
676215927814406144,516,1538
676191832485810177,911,2018
676146341966438401,580,1725
676121918416756736,1017,1932
676101918813499392,1041,2542
676098748976615425,1234,2637
676089483918516224,385,1163
675898130735476737,501,1420
675891555769696257,759,1894
675888385639251968,832,2086
675878199931371520,1231,3719
675870721063669760,495,1445
675853064436391936,1126,2381
675849018447167488,123,846
675845657354215424,769,2012
675822767435051008,473,1360
675820929667219457,205,938
675798442703122432,3022,9183
675781562965868544,415,1433
675740360753160193,293,1039
675710890956750848,714,1653
675707330206547968,593,1764
675706639471788032,84,573
675534494439489536,359,1637
675531475945709568,327,1047
675522403582218240,248,919
675517828909424640,404,1126
675501075957489664,5176,15299
675497103322386432,1122,2778
675489971617296384,527,1128
675483430902214656,846,1628
675432746517426176,499,1341
675372240448454658,450,1498
675362609739206656,192,927
675354435921575936,14767,29137
675349384339542016,1983,3465
675334060156301312,1122,2443
675166823650848770,1364,3125
675153376133427200,2238,5504
675149409102012420,1491,3307
675147105808306176,196,833
675146535592706048,251,1044
675145476954566656,777,1884
675135153782571009,407,1145
675113801096802304,681,1710
675111688094527488,212,857
675109292475830276,993,2481
675047298674663426,272,913
675015141583413248,1025,2378
675006312288268288,199,865
675003128568291329,403,1366
674999807681908736,949,1959
674805413498527744,311,740
674800520222154752,741,2643
674793399141146624,948,2182
674790488185167872,216,973
674788554665512960,181,711
674781762103414784,1034,1770
674774481756377088,404,968
674767892831932416,685,1597
674764817387900928,200,690
674754018082705410,380,1212
674752233200820224,395,1283
674743008475090944,461,1243
674742531037511680,44,425
674739953134403584,325,955
674737130913071104,80,570
674690135443775488,407,1014
674670581682434048,562,1425
674664755118911488,202,799
674646392044941312,427,1246
674644256330530816,239,905
674638615994089473,506,1488
674632714662858753,494,1318
674606911342424069,85,828
674468880899788800,1765,5487
674447403907457024,314,934
674436901579923456,342,967
674422304705744896,463,1261
674416750885273600,114,598
674410619106390016,395,1052
674394782723014656,487,1312
674372068062928900,279,752
674330906434379776,64,493
674318007229923329,447,1230
674307341513269249,5988,9969
674291837063053312,5103,12958
674271431610523648,638,1372
674269164442398721,201,808
674265582246694913,724,1444
674262580978937856,378,1157
674255168825880576,463,1281
674082852460433408,144,662
674075285688614912,244,869
674063288070742018,1894,5631
674053186244734976,1115,2892
674051556661161984,426,1270
674045139690631169,560,1246
674042553264685056,109,626
674038233588723717,365,959
674036086168010753,180,747
674024893172875264,1074,1559
674019345211760640,262,995
674014384960745472,555,1366
674008982932058114,297,1063
673956914389192708,828,1718
673919437611909120,324,1042
673906403526995968,1420,2800
673887867907739649,218,821
673716320723169284,667,2730
673715861853720576,1795,3106
673711475735838725,261,926
673709992831262724,233,738
673708611235921920,251,936
673707060090052608,341,975
673705679337693185,355,1106
673700254269775872,495,1261
673697980713705472,1679,3446
673689733134946305,565,1507
673688752737402881,435,1109
673686845050527744,369,1260
673680198160809984,411,1208
673662677122719744,324,1110
673656262056419329,196,636
673636718965334016,306,975
673612854080196609,626,1402
673583129559498752,311,1046
673580926094458881,236,722
673576835670777856,484,1215
673363615379013632,266,917
673359818736984064,589,1267
673355879178194945,488,1314
673352124999274496,471,1473
673350198937153538,184,671
673345638550134785,1093,2193
673343217010679808,234,839
673342308415348736,490,1114
673320132811366400,6799,11770
673317986296586240,215,764
673295268553605120,2724,6609
673270968295534593,311,936
673240798075449344,610,1254
673213039743795200,722,1928
673148804208660480,545,1460
672997845381865473,626,1726
672995267319328768,249,831
672988786805112832,254,860
672984142909456390,468,1101
672980819271634944,882,1601
672975131468300288,769,1472
672970152493887488,300,822
672968025906282496,464,1158
672964561327235073,552,1243
672902681409806336,421,1201
672898206762672129,358,774
672884426393653248,720,1347
672877615439593473,296,892
672834301050937345,498,1137
672828477930868736,415,1094
672640509974827008,270,857
672622327801233409,416,1137
672614745925664768,508,1072
672609152938721280,334,953
672604026190569472,331,948
672594978741354496,524,1154
672591762242805761,282,828
672591271085670400,155,633
672538107540070400,314,886
672523490734551040,146,545
672488522314567680,370,978
672482722825261057,515,975
672481316919734272,110,628
672475084225949696,603,1267
672466075045466113,442,1173
672272411274932228,2905,5638
672267570918129665,532,1289
672264251789176834,284,995
672256522047614977,1316,2470
672254177670729728,643,1257
672248013293752320,517,1498
672245253877968896,129,598
672239279297454080,275,797
672231046314901505,875,1595
672222792075620352,174,690
672205392827572224,995,1946
672169685991993344,317,902
672160042234327040,301,755
672139350159835138,589,1519
672125275208069120,977,2085
672095186491711488,327,863
672082170312290304,318,825
672068090318987265,438,1121
671896809300709376,3656,7490
671891728106971137,477,1157
671882082306625538,1196,3048
671879137494245376,568,1228
671874878652489728,475,1087
671866342182637568,411,980
671855973984772097,367,784
671789708968640512,2975,6223
671768281401958400,427,1038
671763349865160704,761,1470
671744970634719232,653,1186
671743150407421952,200,666
671735591348891648,648,1272
671729906628341761,3766,7371
671561002136281088,6264,11203
671550332464455680,183,804
671547767500775424,493,1195
671544874165002241,887,1714
671542985629241344,480,953
671538301157904385,333,831
671536543010570240,341,1025
671533943490011136,493,893
671528761649688577,214,730
671520732782923777,448,1200
671518598289059840,249,824
671511350426865664,600,1402
671504605491109889,3103,6129
671497587707535361,383,811
671488513339211776,411,876
671486386088865792,171,505
671485057807351808,195,667
671390180817915904,647,1264
671362598324076544,255,961
671357843010908160,133,344
671355857343524864,104,415
671347597085433856,367,818
671186162933985280,176,627
671182547775299584,280,959
671166507850801152,300,767
671163268581498880,961,1435
671159727754231808,67,314
671154572044468225,185,618
671151324042559489,127,576
671147085991960577,192,571
671141549288370177,569,1007
671138694582165504,340,808
671134062904504320,162,643
671122204919246848,2166,3035
671115716440031232,667,1198
671109016219725825,374,987
670995969505435648,240,952
670842764863651840,7517,21643
670840546554966016,165,516
670838202509447168,594,969
670833812859932673,109,375
670832455012716544,182,633
670826280409919488,3472,4790
670823764196741120,158,662
670822709593571328,82,539
670815497391357952,1302,2736
670811965569282048,229,974
670807719151067136,424,1040
670804601705242624,809,1708
670803562457407488,77,299
670797304698376195,202,648
670792680469889025,235,725
670789397210615808,210,572
670786190031921152,167,519
670783437142401025,329,711
670782429121134593,648,1329
670780561024270336,248,690
670778058496974848,62,295
670764103623966721,369,944
670755717859713024,87,390
670733412878163972,446,835
670727704916926465,312,728
670717338665226240,414,1035
670704688707301377,315,680
670691627984359425,207,511
670679630144274432,237,648
670676092097810432,35,211
670668383499735048,4275,9288
670474236058800128,629,1322
670468609693655041,77,310
670465786746662913,462,850
670452855871037440,174,483
670449342516494336,563,1063
670444955656130560,1730,5962
670442337873600512,174,574
670435821946826752,431,923
670434127938719744,558,1241
670433248821026816,100,292
670428280563085312,516,1201
670427002554466305,141,456
670421925039075328,547,1119
670420569653809152,265,535
670417414769758208,280,497
670411370698022913,761,1767
670408998013820928,186,478
670403879788544000,128,371
670385711116361728,169,485
670374371102445568,235,661
670361874861563904,54,284
670338931251150849,96,368
670319130621435904,1061,3407
670303360680108032,107,379
670290420111441920,248,618
670093938074779648,275,894
670086499208155136,216,606
670079681849372674,1051,1927
670073503555706880,676,1367
670069087419133954,205,535
670061506722140161,286,655
670055038660800512,278,586
670046952931721218,150,563
670040295598354432,96,646
670037189829525505,239,518
670003130994700288,76,290
669993076832759809,69,281
669972011175813120,132,386
669970042633789440,43,265
669942763794931712,131,440
669926384437997569,81,334
669923323644657664,50,200
669753178989142016,337,697
669749430875258880,55,224
669684865554620416,74,440
669683899023405056,91,334
669682095984410625,115,307
669680153564442624,241,575
669661792646373376,360,704
669625907762618368,1557,3070
669603084620980224,316,836
669597912108789760,130,443
669583744538451968,793,1301
669573570759163904,119,382
669571471778410496,871,1390
669567591774625800,45,199
669564461267722241,104,330
669393256313184256,62,306
669375718304980992,623,1159
669371483794317312,147,430
669367896104181761,128,401
669363888236994561,199,548
669359674819481600,103,323
669354382627049472,1081,2348
669353438988365824,224,559
669351434509529089,152,372
669328503091937280,362,891
669327207240699904,101,488
669324657376567296,181,430
669216679721873412,346,1039
669214165781868544,135,379
669203728096960512,404,875
669037058363662336,262,561
669015743032369152,321,645
669006782128353280,209,504
669000397445533696,5477,18330
668994913074286592,186,387
668992363537309700,292,647
668989615043424256,287,585
668988183816871936,389,787
668986018524233728,139,470
668981893510119424,257,472
668979806671884288,289,693
668975677807423489,495,1137
668967877119254528,18,127
668960084974809088,208,606
668955713004314625,63,236
668932921458302977,50,225
668902994700836864,87,270
668892474547511297,125,348
668872652652679168,263,465
668852170888998912,139,401
668826086256599040,112,377
668815180734689280,222,487
668779399630725120,321,620
668655139528511488,184,461
668645506898350081,454,759
668643542311546881,442,771
668641109086707712,461,933
668636665813057536,432,898
668633411083464705,1368,2427
668631377374486528,277,608
668627278264475648,95,273
668625577880875008,109,323
668623201287675904,648,1236
668620235289837568,35,180
668614819948453888,269,538
668587383441514497,915,1453
668567822092664832,46,203
668544745690562560,196,445
668542336805281792,178,395
668537837512433665,61,224
668528771708952576,188,395
668507509523615744,87,271
668496999348633600,114,353
668484198282485761,206,367
668480044826800133,126,388
668466899341221888,436,759
668297328638447616,254,547
668291999406125056,28,210
668286279830867968,114,428
668274247790391296,194,705
668268907921326080,205,477
668256321989451776,512,1141
668248472370458624,405,826
668237644992782336,2397,5355
668226093875376128,85,244
668221241640230912,168,445
668204964695683073,170,478
668190681446379520,170,569
668171859951755264,160,420
668154635664932864,269,430
668142349051129856,235,506
668113020489474048,206,572
667937095915278337,684,1097
667924896115245057,95,260
667915453470232577,46,182
667911425562669056,244,424
667902449697558528,329,745
667886921285246976,904,1628
667885044254572545,394,718
667878741721415682,100,343
667873844930215936,338,544
667866724293877760,891,2665
667861340749471744,69,219
667832474953625600,53,250
667806454573760512,412,918
667801013445750784,80,279
667793409583771648,285,597
667782464991965184,209,358
667773195014021121,44,200
667766675769573376,185,366
667728196545200128,125,322
667724302356258817,264,422
667550904950915073,28,0
667550882905632768,25,0
667549055577362432,1926,5017
667546741521195010,105,302
667544320556335104,452,750
667538891197542400,57,170
667534815156183040,441,708
667530908589760512,205,406
667524857454854144,956,1478
667517642048163840,164,328
667509364010450944,1851,5932
667502640335572993,191,476
667495797102141441,231,445
667491009379606528,187,449
667470559035432960,85,223
667455448082227200,53,167
667453023279554560,71,278
667443425659232256,482,674
667437278097252352,197,390
667435689202614272,76,264
667405339315146752,192,404
667393430834667520,50,166
667369227918143488,142,324
667211855547486208,209,420
667200525029539841,224,534
667192066997374976,85,323
667188689915760640,328,634
667182792070062081,5217,12325
667177989038297088,47,159
667176164155375616,382,518
667174963120574464,69,217
